booking_id,passenger_id,flight_id,booking_date,travel_date,fare_class,fare_amount,tax_amount,booking_status,miles_earned
9000953,700442,40124,2025-03-05,2025-04-02,Economy,8313.0,1447.56,Confirmed,1662
9000954,700149,41651,2025-06-25,2025-07-01,Economy,4844.0,1031.28,Confirmed,968
9000955,700458,40406,2026-01-22,2026-02-05,Economy,7347.0,1331.64,Cancelled,1469
9000956,700494,41746,2025-05-01,2025-05-09,Business,39255.0,5160.6,Confirmed,7851
9000957,700665,41875,2025-01-22,2025-02-27,Economy,4939.0,1042.68,Confirmed,987
9000958,700222,40532,2026-01-15,2026-01-19,Economy,5066.0,1057.92,Confirmed,1013
9000959,701010,41431,2025-09-26,2025-11-04,Economy,6474.0,1226.88,Confirmed,1294
9000960,700012,40369,2025-11-30,2026-01-04,Business,33569.0,4478.28,Confirmed,6713
9000961,700809,40611,2025-10-01,2025-11-20,Economy,5975.0,1167.0,Confirmed,1195
9000962,700420,41322,2025-06-18,2025-07-10,Premium Economy,13109.0,2023.08,Confirmed,2621
9000963,701035,41204,2025-04-10,2025-05-12,Economy,8039.0,1414.68,Confirmed,1607
9000964,700845,41759,2025-11-04,2025-12-09,Economy,7818.0,1388.16,Confirmed,1563
9000965,701218,41733,2025-10-16,2025-12-11,Economy,6810.0,1267.2,Cancelled,1362
9000966,700060,40095,2025-05-24,2025-06-04,Economy,4885.0,1036.2,Confirmed,977
9000967,700040,41269,2025-12-08,2025-12-11,Economy,7623.0,1364.76,Confirmed,1524
9000968,701335,40713,2025-09-06,2025-09-19,Economy,5563.0,1117.56,Confirmed,1112
9000969,700008,41649,2025-10-05,2025-10-27,Economy,7648.0,1367.76,Confirmed,1529
9000970,700426,40462,2026-01-09,2026-03-05,Economy,6190.0,1192.8,Confirmed,1238
9000971,700270,41277,2024-12-20,2025-01-02,Premium Economy,12321.0,1928.52,Cancelled,2464
9000972,700250,40014,2025-09-25,2025-11-16,Economy,4986.0,1048.32,Confirmed,997
9000973,700909,40258,2025-10-04,2025-11-27,Business,37407.0,4938.84,Confirmed,7481
9000974,700115,41597,2026-02-04,2026-02-26,Premium Economy,10177.0,1671.24,Confirmed,2035
9000975,700095,40241,2025-10-04,2025-10-14,Economy,6156.0,1188.72,Confirmed,1231
9000976,700114,40569,2025-06-06,2025-06-17,Economy,7232.0,1317.84,Confirmed,1446
9000977,700475,40700,2025-12-04,2026-01-13,First,125129.0,15465.48,Confirmed,25025
9000978,700130,41479,2025-12-19,2026-01-14,Economy,3954.0,924.48,Confirmed,790
9000979,700108,41289,2026-01-07,2026-03-07,Economy,4315.0,967.8,Confirmed,863
9000980,700645,40246,2025-05-08,2025-06-06,Premium Economy,14588.0,2200.56,Confirmed,2917
9000981,700679,41791,2025-04-22,2025-05-01,Economy,4410.0,979.2,Confirmed,882
9000982,700215,40726,2025-04-08,2025-04-09,Economy,4685.0,1012.2,Confirmed,937
9000983,700032,40613,2025-11-09,2025-11-25,Economy,6079.0,1179.48,Confirmed,1215
9000984,701450,40766,2025-09-21,2025-11-05,Premium Economy,15405.0,2298.6,Confirmed,3081
9000985,700046,41676,2025-06-23,2025-07-10,Economy,7976.0,1407.12,Confirmed,1595
9000986,701298,41507,2024-12-14,2025-02-12,Business,36344.0,4811.28,Confirmed,7268
9000987,700195,40782,2025-01-24,2025-03-19,Economy,8136.0,1426.32,NoShow,1627
9000988,700887,40733,2025-12-15,2026-02-09,Economy,4886.0,1036.32,Confirmed,977
9000989,701086,40563,2026-03-18,2026-03-22,Business,37223.0,4916.76,Confirmed,7444
9000990,700352,40393,2025-07-31,2025-09-23,Premium Economy,17080.0,2499.6,Confirmed,3416
9000991,700078,40036,2025-11-18,2026-01-05,Economy,5894.0,1157.28,Confirmed,1178
9000992,700802,41892,2024-12-19,2025-01-02,Business,43507.0,5670.84,Confirmed,8701
9000993,700722,40345,2025-09-25,2025-10-31,Economy,5174.0,1070.88,Confirmed,1034
9000994,700044,41493,2025-04-01,2025-05-22,Economy,6591.0,1240.92,Confirmed,1318
9000995,700503,41131,2026-02-25,2026-03-24,Economy,6585.0,1240.2,Cancelled,1317
9000996,700106,41888,2025-01-12,2025-01-30,Economy,6380.0,1215.6,Confirmed,1276
9000997,700087,40807,2026-03-11,2026-03-22,Premium Economy,13071.0,2018.52,Confirmed,2614
9000998,700583,41695,2025-03-16,2025-05-09,Economy,6533.0,1233.96,Confirmed,1306
9000999,700056,41325,2025-11-23,2025-11-26,Economy,5531.0,1113.72,Confirmed,1106
9001000,700191,40503,2025-07-25,2025-08-18,Premium Economy,13531.0,2073.72,Confirmed,2706
9001001,700135,40177,2025-06-25,2025-08-02,Economy,10718.0,1736.16,Confirmed,2143
9001002,700856,40294,2026-02-27,2026-03-29,Economy,4746.0,1019.52,Confirmed,949
9001003,700021,41701,2025-01-20,2025-03-15,Economy,5843.0,1151.16,Confirmed,1168
9001004,700871,40030,2025-03-25,2025-05-01,Economy,6056.0,1176.72,Confirmed,1211
9001005,700105,41349,2024-12-27,2025-01-06,Business,43737.0,5698.44,Confirmed,8747
9001006,700613,40234,2025-10-28,2025-10-29,Economy,7295.0,1325.4,Confirmed,1459
9001007,700050,40281,2025-11-17,2025-11-30,Premium Economy,12738.0,1978.56,Confirmed,2547
9001008,700064,40941,2025-04-11,2025-04-23,Economy,6868.0,1274.16,Confirmed,1373
9001009,700568,40864,2025-05-29,2025-07-23,Economy,8577.0,1479.24,Confirmed,1715
9001010,700040,41802,2025-01-06,2025-02-03,Premium Economy,12613.0,1963.56,Confirmed,2522
9001011,700084,40177,2025-06-09,2025-08-02,Premium Economy,14595.0,2201.4,Confirmed,2919
9001012,700127,41806,2025-06-08,2025-06-19,Economy,5315.0,1087.8,Confirmed,1063
9001013,701172,40344,2025-02-10,2025-02-25,Economy,5914.0,1159.68,Confirmed,1182
9001014,700143,40523,2025-04-15,2025-05-14,Economy,5781.0,1143.72,Confirmed,1156
9001015,700129,41162,2025-03-05,2025-03-08,Economy,6069.0,1178.28,Confirmed,1213
9001016,700548,41337,2025-03-06,2025-03-07,First,128372.0,15854.64,Confirmed,25674
9001017,700008,40357,2025-10-29,2025-11-04,Economy,5461.0,1105.32,Confirmed,1092
9001018,700105,41191,2025-03-29,2025-05-18,Economy,6280.0,1203.6,Confirmed,1256
9001019,700117,41509,2025-01-09,2025-01-16,Economy,4449.0,983.88,Confirmed,889
9001020,700269,40104,2025-09-16,2025-10-12,Premium Economy,12383.0,1935.96,Confirmed,2476
9001021,700137,41391,2025-04-14,2025-06-10,Economy,4999.0,1049.88,Confirmed,999
9001022,701169,40753,2025-01-12,2025-02-24,Economy,7325.0,1329.0,Confirmed,1465
9001023,700132,40068,2025-09-18,2025-09-22,Economy,5975.0,1167.0,Confirmed,1195
9001024,700060,40630,2025-08-18,2025-09-09,Economy,5537.0,1114.44,Confirmed,1107
9001025,700909,40744,2025-09-04,2025-10-01,Premium Economy,12906.0,1998.72,Confirmed,2581
9001026,701363,40546,2024-12-22,2025-02-19,Economy,6195.0,1193.4,Confirmed,1239
9001027,700277,40432,2025-06-06,2025-06-08,Premium Economy,12791.0,1984.92,Cancelled,2558
9001028,700166,40374,2025-10-18,2025-12-05,Economy,4947.0,1043.64,Cancelled,989
9001029,700084,41258,2025-03-12,2025-03-14,Premium Economy,12803.0,1986.36,Confirmed,2560
9001030,700623,41384,2025-04-12,2025-05-21,Premium Economy,10753.0,1740.36,Confirmed,2150
9001031,700818,41392,2025-10-10,2025-12-02,Economy,6264.0,1201.68,Confirmed,1252
9001032,701304,40049,2025-04-05,2025-05-23,Premium Economy,18081.0,2619.72,Confirmed,3616
9001033,701148,40619,2025-09-05,2025-10-12,Economy,10261.0,1681.32,Confirmed,2052
9001034,700015,40865,2024-12-16,2025-02-03,Premium Economy,14870.0,2234.4,Confirmed,2974
9001035,701188,41561,2026-01-12,2026-01-17,Economy,12804.0,1986.48,Confirmed,2560
9001036,701098,41190,2025-07-10,2025-07-22,Premium Economy,13430.0,2061.6,Confirmed,2686
9001037,700417,41905,2025-07-16,2025-07-27,Economy,6438.0,1222.56,Confirmed,1287
9001038,700067,41582,2025-04-22,2025-06-13,Economy,9371.0,1574.52,Confirmed,1874
9001039,701361,40351,2025-05-13,2025-06-08,Economy,5270.0,1082.4,Confirmed,1054
9001040,701250,40480,2025-10-18,2025-12-14,Economy,6430.0,1221.6,Confirmed,1286
9001041,700899,40857,2025-04-16,2025-05-15,Economy,5830.0,1149.6,Confirmed,1166
9001042,700569,40388,2025-11-22,2025-11-23,Economy,8148.0,1427.76,Confirmed,1629
9001043,701103,41348,2025-02-03,2025-03-26,Economy,10724.0,1736.88,Confirmed,2144
9001044,701080,40228,2025-12-05,2026-01-01,Economy,5523.0,1112.76,Confirmed,1104
9001045,701480,41187,2025-05-20,2025-07-15,Premium Economy,10859.0,1753.08,Confirmed,2171
9001046,700094,41347,2025-04-08,2025-04-18,Business,43052.0,5616.24,Confirmed,8610
9001047,700012,40234,2025-09-28,2025-10-29,Economy,6467.0,1226.04,Confirmed,1293
9001048,700134,40416,2025-08-01,2025-08-03,Economy,6373.0,1214.76,Confirmed,1274
9001049,700075,40930,2026-02-23,2026-03-06,Economy,6347.0,1211.64,Confirmed,1269
9001050,700144,41705,2025-04-25,2025-05-15,Premium Economy,11068.0,1778.16,Confirmed,2213
9001051,700028,40376,2025-02-01,2025-03-15,Economy,6539.0,1234.68,Confirmed,1307
9001052,700271,41472,2025-04-16,2025-05-25,Business,39328.0,5169.36,Confirmed,7865
9001053,700862,40031,2025-03-04,2025-04-09,Economy,6781.0,1263.72,Confirmed,1356
9001054,701290,40398,2025-10-14,2025-11-27,Business,37346.0,4931.52,Confirmed,7469
9001055,700012,41333,2026-01-10,2026-01-22,Economy,5422.0,1100.64,Confirmed,1084
9001056,700041,40166,2025-12-29,2026-01-10,Economy,11640.0,1846.8,Cancelled,2328
9001057,700456,41346,2025-07-28,2025-09-23,Economy,5945.0,1163.4,Confirmed,1189
9001058,700511,40939,2024-12-19,2025-01-12,Economy,6467.0,1226.04,Confirmed,1293
9001059,700081,41249,2025-04-04,2025-04-29,Economy,6026.0,1173.12,Confirmed,1205
9001060,700870,40272,2025-11-07,2026-01-01,Premium Economy,14214.0,2155.68,Confirmed,2842
9001061,700570,40523,2025-04-11,2025-05-14,Premium Economy,20291.0,2884.92,Confirmed,4058
9001062,700925,41391,2025-06-08,2025-06-10,First,128683.0,15891.96,Confirmed,25736
9001063,700260,41020,2025-08-30,2025-09-15,Economy,4738.0,1018.56,Confirmed,947
9001064,700835,40472,2025-04-01,2025-04-29,Economy,5755.0,1140.6,Confirmed,1151
9001065,701365,40581,2026-01-31,2026-03-10,Economy,5746.0,1139.52,Confirmed,1149
9001066,700339,41853,2026-01-02,2026-01-14,Economy,4986.0,1048.32,Confirmed,997
9001067,701165,41968,2025-10-10,2025-11-06,Economy,4989.0,1048.68,Confirmed,997
9001068,701230,41194,2024-12-13,2025-01-09,Economy,8150.0,1428.0,NoShow,1630
9001069,700441,41346,2025-08-01,2025-09-23,Economy,10097.0,1661.64,Cancelled,2019
9001070,701014,40656,2025-05-25,2025-07-13,Economy,4680.0,1011.6,Confirmed,936
9001071,700134,40923,2025-02-25,2025-04-06,Economy,8587.0,1480.44,Confirmed,1717
9001072,700083,40353,2025-01-26,2025-01-30,Economy,7623.0,1364.76,Confirmed,1524
9001073,700824,40409,2025-07-23,2025-08-31,Economy,4145.0,947.4,Confirmed,829
9001074,700955,40020,2025-11-14,2025-11-16,Economy,4967.0,1046.04,Confirmed,993
9001075,701335,41904,2025-06-29,2025-07-25,Economy,7524.0,1352.88,Confirmed,1504
9001076,700147,41354,2026-03-14,2026-03-29,Business,41866.0,5473.92,Confirmed,8373
9001077,701106,41015,2025-05-01,2025-05-22,Economy,6983.0,1287.96,Confirmed,1396
9001078,701428,40890,2025-02-25,2025-04-08,Economy,6822.0,1268.64,Confirmed,1364
9001079,700059,40277,2025-01-13,2025-02-01,Business,42884.0,5596.08,Confirmed,8576
9001080,700066,40063,2025-12-07,2026-01-13,Business,55816.0,7147.92,Cancelled,11163
9001081,700757,41144,2024-12-11,2025-02-07,Economy,14412.0,2179.44,Confirmed,2882
9001082,700837,40823,2025-02-19,2025-03-26,Economy,5391.0,1096.92,Confirmed,1078
9001083,700013,40205,2025-12-02,2026-01-31,Economy,10754.0,1740.48,Confirmed,2150
9001084,700018,40634,2025-09-24,2025-10-10,Premium Economy,12365.0,1933.8,Confirmed,2473
9001085,700125,41344,2025-11-16,2025-11-29,Economy,8842.0,1511.04,Confirmed,1768
9001086,701358,41015,2025-05-09,2025-05-22,Economy,5726.0,1137.12,Confirmed,1145
9001087,700145,40367,2026-01-24,2026-01-27,Economy,5254.0,1080.48,Confirmed,1050
9001088,700601,41209,2025-01-24,2025-02-06,Economy,5043.0,1055.16,Confirmed,1008
9001089,700110,41744,2026-02-13,2026-03-05,Economy,5899.0,1157.88,Confirmed,1179
9001090,700016,40052,2025-11-21,2025-12-20,Premium Economy,14508.0,2190.96,Confirmed,2901
9001091,700146,41890,2025-11-10,2026-01-06,Economy,7934.0,1402.08,Confirmed,1586
9001092,700523,41610,2024-12-29,2025-01-29,Economy,6313.0,1207.56,Confirmed,1262
9001093,700020,40075,2025-09-04,2025-10-13,Premium Economy,13718.0,2096.16,Confirmed,2743
9001094,701268,41492,2025-04-03,2025-05-21,Premium Economy,10306.0,1686.72,Confirmed,2061
9001095,700968,40803,2026-01-16,2026-02-28,Economy,6463.0,1225.56,Confirmed,1292
9001096,700653,40005,2025-10-14,2025-10-18,Economy,8942.0,1523.04,Confirmed,1788
9001097,700364,41828,2025-10-01,2025-10-21,Economy,8270.0,1442.4,Confirmed,1654
9001098,700010,40166,2025-11-19,2026-01-10,Economy,7447.0,1343.64,Confirmed,1489
9001099,700005,40488,2025-03-12,2025-04-14,Economy,8522.0,1472.64,Confirmed,1704
9001100,700185,41351,2025-03-15,2025-04-13,Economy,4706.0,1014.72,Confirmed,941
9001101,700060,41988,2025-06-01,2025-07-29,Economy,8273.0,1442.76,Confirmed,1654
9001102,700129,40701,2025-04-08,2025-05-25,Economy,6688.0,1252.56,Confirmed,1337
9001103,701143,41843,2025-05-26,2025-05-30,Premium Economy,16905.0,2478.6,Confirmed,3381
9001104,701418,40989,2025-05-21,2025-05-24,Economy,4186.0,952.32,Confirmed,837
9001105,700070,41288,2025-10-27,2025-12-23,First,114472.0,14186.64,Confirmed,22894
9001106,700228,41133,2025-08-22,2025-09-13,Economy,4725.0,1017.0,Confirmed,945
9001107,700300,41216,2025-11-19,2025-12-31,Economy,5370.0,1094.4,Confirmed,1074
9001108,700122,40037,2025-05-20,2025-06-10,Economy,5155.0,1068.6,Confirmed,1031
9001109,701311,41487,2024-11-28,2025-01-12,Business,32623.0,4364.76,Confirmed,6524
9001110,701172,41833,2025-03-27,2025-04-09,Economy,7158.0,1308.96,Confirmed,1431
9001111,700368,40694,2025-01-14,2025-03-02,Economy,6111.0,1183.32,Confirmed,1222
9001112,700282,40508,2026-01-03,2026-01-24,Premium Economy,19434.0,2782.08,Confirmed,3886
9001113,700918,41534,2025-07-22,2025-08-16,Economy,6254.0,1200.48,Confirmed,1250
9001114,700060,40012,2026-02-21,2026-03-07,Business,41052.0,5376.24,Cancelled,8210
9001115,701312,40085,2025-07-03,2025-07-29,Economy,6008.0,1170.96,Confirmed,1201
9001116,701213,40179,2025-04-13,2025-05-25,Economy,6294.0,1205.28,Confirmed,1258
9001117,700067,40242,2025-02-15,2025-02-26,Economy,8300.0,1446.0,Confirmed,1660
9001118,701223,40694,2025-02-19,2025-03-02,Economy,7641.0,1366.92,Confirmed,1528
9001119,700136,40750,2025-05-16,2025-05-31,Business,46966.0,6085.92,Cancelled,9393
9001120,700604,40881,2025-04-09,2025-04-12,Economy,8509.0,1471.08,Confirmed,1701
9001121,700073,41354,2026-03-08,2026-03-29,Economy,4973.0,1046.76,Cancelled,994
9001122,700254,41530,2025-07-18,2025-08-23,Business,37505.0,4950.6,Confirmed,7501
9001123,701084,41141,2025-05-12,2025-05-14,Economy,4657.0,1008.84,Confirmed,931
9001124,701404,40432,2025-05-20,2025-06-08,Business,38870.0,5114.4,Confirmed,7774
9001125,700480,40759,2025-03-24,2025-04-03,Economy,6482.0,1227.84,Confirmed,1296
9001126,700039,41985,2025-05-18,2025-07-09,Economy,5454.0,1104.48,Confirmed,1090
9001127,700749,41551,2026-01-12,2026-02-08,Business,39566.0,5197.92,Confirmed,7913
9001128,701391,41032,2025-12-19,2026-01-12,Economy,5806.0,1146.72,Confirmed,1161
9001129,700134,41486,2025-10-13,2025-11-23,Business,36607.0,4842.84,Confirmed,7321
9001130,700083,40901,2025-08-30,2025-10-06,Economy,5155.0,1068.6,Confirmed,1031
9001131,700437,40629,2025-11-05,2025-12-04,Economy,4831.0,1029.72,Confirmed,966
9001132,700020,40198,2025-02-13,2025-03-29,Premium Economy,13194.0,2033.28,Confirmed,2638
9001133,700615,41553,2025-02-03,2025-03-17,Business,44851.0,5832.12,Confirmed,8970
9001134,700398,41735,2025-08-09,2025-09-24,Economy,5280.0,1083.6,Confirmed,1056
9001135,700014,41804,2025-07-19,2025-08-09,Premium Economy,13277.0,2043.24,Confirmed,2655
9001136,700205,40766,2025-09-22,2025-11-05,Economy,5055.0,1056.6,Confirmed,1011
9001137,700036,41154,2025-09-27,2025-10-09,Economy,6645.0,1247.4,Confirmed,1329
9001138,700829,41413,2025-01-02,2025-02-17,Economy,5936.0,1162.32,Confirmed,1187
9001139,700942,40592,2026-03-03,2026-03-20,Economy,4774.0,1022.88,Confirmed,954
9001140,701273,40770,2026-02-01,2026-03-13,Business,43562.0,5677.44,Confirmed,8712
9001141,700147,41910,2025-05-21,2025-07-06,Economy,6581.0,1239.72,Confirmed,1316
9001142,700035,40192,2025-02-06,2025-02-23,Economy,4159.0,949.08,Confirmed,831
9001143,701377,40435,2025-05-02,2025-05-22,Economy,4408.0,978.96,Confirmed,881
9001144,700099,40989,2025-05-02,2025-05-24,Premium Economy,16085.0,2380.2,Confirmed,3217
9001145,700141,40117,2025-01-20,2025-03-20,Business,36549.0,4835.88,Confirmed,7309
9001146,701280,41964,2025-03-22,2025-04-06,Economy,5437.0,1102.44,Confirmed,1087
9001147,700019,41484,2025-05-21,2025-07-10,Economy,4880.0,1035.6,Confirmed,976
9001148,701495,40848,2025-04-14,2025-06-10,Premium Economy,14257.0,2160.84,Confirmed,2851
9001149,700008,40979,2026-03-16,2026-03-18,Business,39978.0,5247.36,Confirmed,7995
9001150,700009,40686,2025-02-09,2025-03-21,Economy,8063.0,1417.56,Confirmed,1612
9001151,700111,41311,2026-02-15,2026-03-18,Premium Economy,12521.0,1952.52,Confirmed,2504
9001152,700004,40969,2024-11-13,2025-01-03,Premium Economy,13379.0,2055.48,Confirmed,2675
9001153,700730,41724,2025-06-29,2025-08-28,Economy,5275.0,1083.0,Confirmed,1055
9001154,700124,41299,2024-11-17,2025-01-11,Premium Economy,14823.0,2228.76,Confirmed,2964
9001155,701391,41322,2025-06-02,2025-07-10,Economy,6238.0,1198.56,Confirmed,1247
9001156,700527,40992,2025-11-04,2025-12-22,Economy,6311.0,1207.32,NoShow,1262
9001157,700080,41226,2025-11-13,2026-01-11,Premium Economy,12652.0,1968.24,Confirmed,2530
9001158,700893,40029,2025-10-02,2025-11-27,Economy,8024.0,1412.88,Confirmed,1604
9001159,700140,40607,2025-04-22,2025-05-06,Economy,5340.0,1090.8,Confirmed,1068
9001160,700674,41199,2025-03-28,2025-05-13,Business,42057.0,5496.84,Confirmed,8411
9001161,700115,41261,2026-02-12,2026-03-03,Economy,5683.0,1131.96,Confirmed,1136
9001162,701304,40894,2025-06-20,2025-08-07,Economy,5344.0,1091.28,Confirmed,1068
9001163,701026,40330,2025-04-15,2025-05-07,Economy,5981.0,1167.72,Confirmed,1196
9001164,700118,41077,2025-10-07,2025-10-17,Business,34401.0,4578.12,Confirmed,6880
9001165,701429,40675,2025-05-29,2025-07-11,Economy,6256.0,1200.72,Confirmed,1251
9001166,701098,41481,2025-11-04,2025-11-21,Economy,5741.0,1138.92,Confirmed,1148
9001167,700908,41991,2025-05-20,2025-07-15,Business,36276.0,4803.12,Confirmed,7255
9001168,700000,41276,2025-11-04,2025-11-22,Economy,7206.0,1314.72,Confirmed,1441
9001169,700139,41753,2025-01-16,2025-02-25,Business,40010.0,5251.2,Confirmed,8002
9001170,700082,40121,2026-02-09,2026-03-18,Business,39272.0,5162.64,Confirmed,7854
9001171,700133,40729,2024-11-26,2025-01-23,Economy,5927.0,1161.24,Cancelled,1185
9001172,700044,41939,2025-01-31,2025-02-26,Economy,7286.0,1324.32,Confirmed,1457
9001173,701087,40521,2025-04-04,2025-05-05,Economy,6256.0,1200.72,Confirmed,1251
9001174,700065,41752,2026-03-13,2026-03-22,Economy,5804.0,1146.48,Confirmed,1160
9001175,700036,41764,2025-12-04,2025-12-24,Economy,8255.0,1440.6,Confirmed,1651
9001176,701049,41641,2025-08-27,2025-10-21,Premium Economy,11618.0,1844.16,Confirmed,2323
9001177,700093,41588,2024-12-17,2025-01-01,Premium Economy,15379.0,2295.48,Cancelled,3075
9001178,700085,41806,2025-05-10,2025-06-19,Economy,4699.0,1013.88,Confirmed,939
9001179,700569,41497,2025-10-30,2025-11-03,Economy,7003.0,1290.36,NoShow,1400
9001180,700992,41529,2025-10-05,2025-10-10,Economy,8634.0,1486.08,Confirmed,1726
9001181,700224,41777,2025-11-06,2025-12-31,Business,35747.0,4739.64,NoShow,7149
9001182,700773,40429,2026-02-21,2026-03-17,Economy,5734.0,1138.08,Confirmed,1146
9001183,701173,41539,2024-12-23,2025-02-06,Economy,4821.0,1028.52,Confirmed,964
9001184,700110,40514,2025-07-27,2025-09-09,Economy,4520.0,992.4,Confirmed,904
9001185,700477,40002,2025-02-02,2025-02-13,Premium Economy,12257.0,1920.84,Confirmed,2451
9001186,701250,41985,2025-07-03,2025-07-09,Economy,11095.0,1781.4,Confirmed,2219
9001187,700112,41723,2025-04-06,2025-06-01,Economy,5239.0,1078.68,Confirmed,1047
9001188,700232,41361,2026-01-14,2026-02-13,Economy,6318.0,1208.16,Confirmed,1263
9001189,700264,41344,2025-11-09,2025-11-29,Economy,6923.0,1280.76,Confirmed,1384
9001190,700566,41718,2025-08-18,2025-09-26,Economy,10520.0,1712.4,Confirmed,2104
9001191,700063,40217,2025-08-13,2025-09-19,Economy,4362.0,973.44,Confirmed,872
9001192,700107,41509,2024-12-05,2025-01-16,Economy,6615.0,1243.8,Confirmed,1323
9001193,700000,41717,2025-08-27,2025-09-27,Economy,6211.0,1195.32,NoShow,1242
9001194,700760,40786,2025-04-20,2025-05-16,Economy,6881.0,1275.72,Confirmed,1376
9001195,700097,40188,2025-03-26,2025-05-17,Economy,6017.0,1172.04,Confirmed,1203
9001196,700860,41686,2025-08-08,2025-09-01,Premium Economy,13796.0,2105.52,Confirmed,2759
9001197,700128,41900,2025-04-15,2025-04-25,Economy,6055.0,1176.6,Confirmed,1211
9001198,700115,41937,2026-02-20,2026-03-30,Economy,5289.0,1084.68,Confirmed,1057
9001199,701463,40073,2025-05-23,2025-07-08,Premium Economy,15607.0,2322.84,Confirmed,3121
9001200,700066,41110,2025-01-26,2025-03-08,Economy,5306.0,1086.72,Confirmed,1061
9001201,701115,40144,2025-02-20,2025-04-02,Premium Economy,12878.0,1995.36,Confirmed,2575
9001202,700149,41107,2025-06-11,2025-07-21,Economy,12092.0,1901.04,Confirmed,2418
9001203,701458,40132,2026-01-30,2026-02-20,Economy,4403.0,978.36,Confirmed,880
9001204,700841,41284,2025-09-11,2025-10-06,Economy,7358.0,1332.96,Confirmed,1471
